class_id,fund_id,period,return_pct,benchmark_return_pct,as_of_date,source_doc_id,source_page,source_text
CLASS000876,FUND000073,3Y,11.47,19.53,2025-11-30,DOC000075,46,[p.46] 종류C-Pe; 3Y 11.47%
CLASS000876,FUND000073,5Y,2.42,11.1,2025-11-30,DOC000075,46,[p.46] 종류C-Pe; 5Y 2.42%
CLASS000876,FUND000073,SINCE_INCEPTION,8.51,11.02,2025-11-30,DOC000075,46,[p.46] 종류C-Pe; SINCE_INCEPTION 8.51%
CLASS000877,FUND000073,1Y,13.47,32.39,2025-11-30,DOC000075,46,[p.46] 종류C-P2; 1Y 13.47%
CLASS000877,FUND000073,2Y,16.43,29.75,2025-11-30,DOC000075,46,[p.46] 종류C-P2; 2Y 16.43%
CLASS000877,FUND000073,3Y,11.07,19.53,2025-11-30,DOC000075,46,[p.46] 종류C-P2; 3Y 11.07%
CLASS000877,FUND000073,5Y,2.04,11.1,2025-11-30,DOC000075,46,[p.46] 종류C-P2; 5Y 2.04%
CLASS000877,FUND000073,SINCE_INCEPTION,7.91,11.02,2025-11-30,DOC000075,46,[p.46] 종류C-P2; SINCE_INCEPTION 7.91%
CLASS000878,FUND000073,1Y,13.95,32.39,2025-11-30,DOC000075,46,[p.46] 종류C-P2e; 1Y 13.95%
CLASS000878,FUND000073,2Y,16.92,29.75,2025-11-30,DOC000075,46,[p.46] 종류C-P2e; 2Y 16.92%
CLASS000878,FUND000073,3Y,11.54,19.53,2025-11-30,DOC000075,46,[p.46] 종류C-P2e; 3Y 11.54%
CLASS000878,FUND000073,5Y,2.48,11.1,2025-11-30,DOC000075,46,[p.46] 종류C-P2e; 5Y 2.48%
CLASS000878,FUND000073,SINCE_INCEPTION,8.71,11.02,2025-11-30,DOC000075,46,[p.46] 종류C-P2e; SINCE_INCEPTION 8.71%
CLASS000880,FUND000074,1Y,-1.89,-1.54,2025-11-30,DOC000076,37,[p.37] 종류C; 1Y -1.89%
CLASS000880,FUND000074,2Y,4.22,4.41,2025-11-30,DOC000076,37,[p.37] 종류C; 2Y 4.22%
CLASS000880,FUND000074,3Y,5.35,4.87,2025-11-30,DOC000076,37,[p.37] 종류C; 3Y 5.35%
CLASS000880,FUND000074,5Y,0.38,0.58,2025-11-30,DOC000076,37,[p.37] 종류C; 5Y 0.38%
CLASS000880,FUND000074,SINCE_INCEPTION,3.49,3.43,2025-11-30,DOC000076,37,[p.37] 종류C; SINCE_INCEPTION 3.49%
CLASS000881,FUND000074,1Y,-1.79,-1.54,2025-11-30,DOC000076,37,[p.37] 종류C-P2e; 1Y -1.79%
CLASS000881,FUND000074,2Y,4.32,4.41,2025-11-30,DOC000076,37,[p.37] 종류C-P2e; 2Y 4.32%
CLASS000881,FUND000074,3Y,5.45,4.87,2025-11-30,DOC000076,37,[p.37] 종류C-P2e; 3Y 5.45%
CLASS000881,FUND000074,5Y,0.48,0.58,2025-11-30,DOC000076,37,[p.37] 종류C-P2e; 5Y 0.48%
CLASS000881,FUND000074,SINCE_INCEPTION,1.56,3.43,2025-11-30,DOC000076,37,[p.37] 종류C-P2e; SINCE_INCEPTION 1.56%
CLASS000882,FUND000074,1Y,-1.69,-1.54,2025-11-30,DOC000076,37,[p.37] 종류C-F; 1Y -1.69%
CLASS000882,FUND000074,2Y,4.42,4.41,2025-11-30,DOC000076,37,[p.37] 종류C-F; 2Y 4.42%
CLASS000882,FUND000074,3Y,5.56,4.87,2025-11-30,DOC000076,37,[p.37] 종류C-F; 3Y 5.56%
CLASS000882,FUND000074,5Y,0.58,0.58,2025-11-30,DOC000076,37,[p.37] 종류C-F; 5Y 0.58%
CLASS000882,FUND000074,SINCE_INCEPTION,2.61,3.43,2025-11-30,DOC000076,37,[p.37] 종류C-F; SINCE_INCEPTION 2.61%
CLASS000886,FUND000075,1Y,3.5,3.75,2025-08-31,DOC000077,38,[p.38] 종류C-P2I; 1Y 3.50%
CLASS000886,FUND000075,2Y,4.06,4.18,2025-08-31,DOC000077,38,[p.38] 종류C-P2I; 2Y 4.06%
CLASS000886,FUND000075,3Y,4.49,4.11,2025-08-31,DOC000077,38,[p.38] 종류C-P2I; 3Y 4.49%
CLASS000886,FUND000075,5Y,2.47,2.42,2025-08-31,DOC000077,38,[p.38] 종류C-P2I; 5Y 2.47%
CLASS000886,FUND000075,SINCE_INCEPTION,3.03,3.14,2025-08-31,DOC000077,38,[p.38] 종류C-P2I; SINCE_INCEPTION 3.03%
CLASS000887,FUND000076,1Y,3.52,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A; 1Y 3.52%; 비교지수 3.05%
CLASS000887,FUND000076,2Y,4.64,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A; 2Y 4.64%; 비교지수 3.73%
CLASS000887,FUND000076,3Y,4.88,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A; 3Y 4.88%; 비교지수 3.97%
CLASS000887,FUND000076,5Y,2.88,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A; 5Y 2.88%; 비교지수 2.47%
CLASS000887,FUND000076,SINCE_INCEPTION,3.88,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A; SINCE_INCEPTION 3.88%; 비교지수 3.07%
CLASS000889,FUND000076,1Y,3.63,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-G; 1Y 3.63%; 비교지수 3.05%
CLASS000889,FUND000076,2Y,4.74,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-G; 2Y 4.74%; 비교지수 3.73%
CLASS000889,FUND000076,3Y,4.99,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-G; 3Y 4.99%; 비교지수 3.97%
CLASS000889,FUND000076,5Y,2.98,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-G; 5Y 2.98%; 비교지수 2.47%
CLASS000889,FUND000076,SINCE_INCEPTION,2.74,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-G; SINCE_INCEPTION 2.74%; 비교지수 3.07%
CLASS000890,FUND000076,1Y,3.72,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B; 1Y 3.72%; 비교지수 3.05%
CLASS000890,FUND000076,2Y,4.84,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B; 2Y 4.84%; 비교지수 3.73%
CLASS000890,FUND000076,3Y,5.09,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B; 3Y 5.09%; 비교지수 3.97%
CLASS000890,FUND000076,5Y,3.08,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B; 5Y 3.08%; 비교지수 2.47%
CLASS000890,FUND000076,SINCE_INCEPTION,3.98,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B; SINCE_INCEPTION 3.98%; 비교지수 3.07%
CLASS000892,FUND000076,1Y,3.83,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B-e; 1Y 3.83%; 비교지수 3.05%
CLASS000892,FUND000076,2Y,4.95,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B-e; 2Y 4.95%; 비교지수 3.73%
CLASS000892,FUND000076,3Y,5.19,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B-e; 3Y 5.19%; 비교지수 3.97%
CLASS000892,FUND000076,5Y,3.18,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B-e; 5Y 3.18%; 비교지수 2.47%
CLASS000892,FUND000076,SINCE_INCEPTION,2.93,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B-e; SINCE_INCEPTION 2.93%; 비교지수 3.07%
CLASS000898,FUND000076,1Y,3.85,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-Pe; 1Y 3.85%; 비교지수 3.05%
CLASS000898,FUND000076,2Y,4.97,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-Pe; 2Y 4.97%; 비교지수 3.73%
CLASS000898,FUND000076,3Y,5.21,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-Pe; 3Y 5.21%; 비교지수 3.97%
CLASS000898,FUND000076,5Y,3.2,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-Pe; 5Y 3.2%; 비교지수 2.47%
CLASS000898,FUND000076,SINCE_INCEPTION,2.95,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-Pe; SINCE_INCEPTION 2.95%; 비교지수 3.07%
CLASS000897,FUND000076,1Y,3.76,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P; 1Y 3.76%; 비교지수 3.05%
CLASS000897,FUND000076,2Y,4.88,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P; 2Y 4.88%; 비교지수 3.73%
CLASS000897,FUND000076,3Y,5.13,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P; 3Y 5.13%; 비교지수 3.97%
CLASS000897,FUND000076,5Y,3.12,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P; 5Y 3.12%; 비교지수 2.47%
CLASS000897,FUND000076,SINCE_INCEPTION,2.8,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P; SINCE_INCEPTION 2.8%; 비교지수 3.07%
CLASS000901,FUND000076,1Y,3.79,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1e; 1Y 3.79%; 비교지수 3.05%
CLASS000901,FUND000076,2Y,4.91,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1e; 2Y 4.91%; 비교지수 3.73%
CLASS000901,FUND000076,3Y,5.15,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1e; 3Y 5.15%; 비교지수 3.97%
CLASS000901,FUND000076,5Y,3.14,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1e; 5Y 3.14%; 비교지수 2.47%
CLASS000901,FUND000076,SINCE_INCEPTION,2.88,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1e; SINCE_INCEPTION 2.88%; 비교지수 3.07%
CLASS000903,FUND000076,1Y,3.85,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P(퇴직); 1Y 3.85%; 비교지수 3.05%
CLASS000903,FUND000076,2Y,4.98,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P(퇴직); 2Y 4.98%; 비교지수 3.73%
CLASS000903,FUND000076,3Y,5.22,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P(퇴직); 3Y 5.22%; 비교지수 3.97%
CLASS000903,FUND000076,5Y,3.21,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P(퇴직); 5Y 3.21%; 비교지수 2.47%
CLASS000903,FUND000076,SINCE_INCEPTION,3.14,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P(퇴직); SINCE_INCEPTION 3.14%; 비교지수 3.07%
CLASS000896,FUND000076,1Y,3.93,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-W; 1Y 3.93%; 비교지수 3.05%
CLASS000896,FUND000076,2Y,5.05,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-W; 2Y 5.05%; 비교지수 3.73%
CLASS000896,FUND000076,3Y,5.3,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-W; 3Y 5.3%; 비교지수 3.97%
CLASS000896,FUND000076,5Y,3.28,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-W; 5Y 3.28%; 비교지수 2.47%
CLASS000896,FUND000076,SINCE_INCEPTION,2.94,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-W; SINCE_INCEPTION 2.94%; 비교지수 3.07%
CLASS000894,FUND000076,1Y,3.93,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; I; 1Y 3.93%; 비교지수 3.05%
CLASS000894,FUND000076,2Y,5.05,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; I; 2Y 5.05%; 비교지수 3.73%
CLASS000894,FUND000076,3Y,5.3,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; I; 3Y 5.3%; 비교지수 3.97%
CLASS000894,FUND000076,5Y,3.28,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; I; 5Y 3.28%; 비교지수 2.47%
CLASS000894,FUND000076,SINCE_INCEPTION,3.79,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; I; SINCE_INCEPTION 3.79%; 비교지수 3.07%
CLASS000899,FUND000076,1Y,3.83,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S; 1Y 3.83%; 비교지수 3.05%
CLASS000899,FUND000076,2Y,4.95,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S; 2Y 4.95%; 비교지수 3.73%
CLASS000899,FUND000076,3Y,5.19,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S; 3Y 5.19%; 비교지수 3.97%
CLASS000899,FUND000076,5Y,3.18,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S; 5Y 3.18%; 비교지수 2.47%
CLASS000899,FUND000076,SINCE_INCEPTION,2.94,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S; SINCE_INCEPTION 2.94%; 비교지수 3.07%
CLASS000900,FUND000076,1Y,3.64,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1; 1Y 3.64%; 비교지수 3.05%
CLASS000900,FUND000076,2Y,4.76,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1; 2Y 4.76%; 비교지수 3.73%
CLASS000900,FUND000076,3Y,5.01,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1; 3Y 5.01%; 비교지수 3.97%
CLASS000900,FUND000076,5Y,3,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1; 5Y 3%; 비교지수 2.47%
CLASS000900,FUND000076,SINCE_INCEPTION,2.66,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-P1; SINCE_INCEPTION 2.66%; 비교지수 3.07%
CLASS000895,FUND000076,1Y,3.91,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-I; 1Y 3.91%; 비교지수 3.05%
CLASS000895,FUND000076,2Y,5.03,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-I; 2Y 5.03%; 비교지수 3.73%
CLASS000895,FUND000076,3Y,5.28,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-I; 3Y 5.28%; 비교지수 3.97%
CLASS000895,FUND000076,5Y,3.26,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-I; 5Y 3.26%; 비교지수 2.47%
CLASS000895,FUND000076,SINCE_INCEPTION,2.91,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; C-I; SINCE_INCEPTION 2.91%; 비교지수 3.07%
CLASS000902,FUND000076,1Y,3.84,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P; 1Y 3.84%; 비교지수 3.05%
CLASS000902,FUND000076,2Y,4.96,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P; 2Y 4.96%; 비교지수 3.73%
CLASS000902,FUND000076,3Y,5.21,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P; 3Y 5.21%; 비교지수 3.97%
CLASS000902,FUND000076,5Y,3.2,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P; 5Y 3.2%; 비교지수 2.47%
CLASS000902,FUND000076,SINCE_INCEPTION,2.82,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; S-P; SINCE_INCEPTION 2.82%; 비교지수 3.07%
CLASS000888,FUND000076,1Y,3.73,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-e; 1Y 3.73%; 비교지수 3.05%
CLASS000888,FUND000076,2Y,4.84,3.73,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-e; 2Y 4.84%; 비교지수 3.73%
CLASS000888,FUND000076,3Y,5.09,3.97,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-e; 3Y 5.09%; 비교지수 3.97%
CLASS000888,FUND000076,5Y,3.08,2.47,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-e; 5Y 3.08%; 비교지수 2.47%
CLASS000888,FUND000076,SINCE_INCEPTION,2.72,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; A-e; SINCE_INCEPTION 2.72%; 비교지수 3.07%
CLASS000891,FUND000076,1Y,3.83,3.05,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B2; 1Y 3.83%; 비교지수 3.05%
CLASS000891,FUND000076,SINCE_INCEPTION,4.29,3.07,2025-10-31,DOC000078,52,[p.52] 연평균 수익률; B2; SINCE_INCEPTION 4.29%; 비교지수 3.07%
CLASS000904,FUND000077,1Y,3.31,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A1; 1Y 3.31%; 비교지수 2.85%
CLASS000904,FUND000077,2Y,3.5,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A1; 2Y 3.5%; 비교지수 3.11%
CLASS000905,FUND000077,1Y,3.21,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A2; 1Y 3.21%; 비교지수 2.85%
CLASS000905,FUND000077,2Y,3.39,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A2; 2Y 3.39%; 비교지수 3.11%
CLASS000906,FUND000077,1Y,3.36,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A-e; 1Y 3.36%; 비교지수 2.85%
CLASS000906,FUND000077,2Y,3.56,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; A-e; 2Y 3.56%; 비교지수 3.11%
CLASS000907,FUND000077,1Y,3.1,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C; 1Y 3.1%; 비교지수 2.85%
CLASS000907,FUND000077,2Y,3.3,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C; 2Y 3.3%; 비교지수 3.11%
CLASS000908,FUND000077,1Y,3.26,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-e; 1Y 3.26%; 비교지수 2.85%
CLASS000908,FUND000077,2Y,3.45,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-e; 2Y 3.45%; 비교지수 3.11%
CLASS000909,FUND000077,1Y,3.4,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-F; 1Y 3.4%; 비교지수 2.85%
CLASS000909,FUND000077,2Y,3.65,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-F; 2Y 3.65%; 비교지수 3.11%
CLASS000910,FUND000077,1Y,3.38,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-I; 1Y 3.38%; 비교지수 2.85%
CLASS000910,FUND000077,2Y,3.63,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-I; 2Y 3.63%; 비교지수 3.11%
CLASS000911,FUND000077,2Y,3.01,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-W; 2Y 3.01%; 비교지수 3.11%
CLASS000912,FUND000077,1Y,3.37,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S; 1Y 3.37%; 비교지수 2.85%
CLASS000912,FUND000077,2Y,3.52,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S; 2Y 3.52%; 비교지수 3.11%
CLASS000913,FUND000077,1Y,3.21,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-P; 1Y 3.21%; 비교지수 2.85%
CLASS000913,FUND000077,2Y,3.39,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-P; 2Y 3.39%; 비교지수 3.11%
CLASS000914,FUND000077,1Y,3.31,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-Pe; 1Y 3.31%; 비교지수 2.85%
CLASS000914,FUND000077,2Y,3.48,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-Pe; 2Y 3.48%; 비교지수 3.11%
CLASS000916,FUND000077,1Y,3.36,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S-P(퇴직); 1Y 3.36%; 비교지수 2.85%
CLASS000916,FUND000077,2Y,3.5,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S-P(퇴직); 2Y 3.5%; 비교지수 3.11%
CLASS000917,FUND000077,2Y,2.99,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-P1; 2Y 2.99%; 비교지수 3.11%
CLASS000918,FUND000077,1Y,3.34,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-P1e; 1Y 3.34%; 비교지수 2.85%
CLASS000918,FUND000077,2Y,3.54,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; C-P1e; 2Y 3.54%; 비교지수 3.11%
CLASS000919,FUND000077,1Y,3.36,2.85,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S-P; 1Y 3.36%; 비교지수 2.85%
CLASS000919,FUND000077,2Y,3.51,3.11,2025-10-31,DOC000079,44|45,[p.44|45] 연평균 수익률; S-P; 2Y 3.51%; 비교지수 3.11%
CLASS000925,FUND000078,1Y,4.28,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A; 1Y 4.28%; 비교지수 4.18%
CLASS000925,FUND000078,2Y,4.12,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A; 2Y 4.12%; 비교지수 4.22%
CLASS000925,FUND000078,3Y,2.85,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A; 3Y 2.85%; 비교지수 3.45%
CLASS000925,FUND000078,5Y,2.13,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A; 5Y 2.13%; 비교지수 2.48%
CLASS000925,FUND000078,SINCE_INCEPTION,2.35,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A; SINCE_INCEPTION 2.35%; 비교지수 2.83%
CLASS000926,FUND000078,1Y,4.29,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A-e; 1Y 4.29%; 비교지수 4.18%
CLASS000926,FUND000078,2Y,4.14,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A-e; 2Y 4.14%; 비교지수 4.22%
CLASS000926,FUND000078,3Y,2.87,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A-e; 3Y 2.87%; 비교지수 3.45%
CLASS000926,FUND000078,5Y,2.15,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A-e; 5Y 2.15%; 비교지수 2.48%
CLASS000926,FUND000078,SINCE_INCEPTION,2.39,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; A-e; SINCE_INCEPTION 2.39%; 비교지수 2.83%
CLASS000920,FUND000078,1Y,3.91,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C; 1Y 3.91%; 비교지수 4.18%
CLASS000920,FUND000078,2Y,3.76,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C; 2Y 3.76%; 비교지수 4.22%
CLASS000920,FUND000078,3Y,2.49,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C; 3Y 2.49%; 비교지수 3.45%
CLASS000920,FUND000078,5Y,1.77,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C; 5Y 1.77%; 비교지수 2.48%
CLASS000920,FUND000078,SINCE_INCEPTION,2.57,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C; SINCE_INCEPTION 2.57%; 비교지수 2.83%
CLASS000921,FUND000078,1Y,3.99,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-e; 1Y 3.99%; 비교지수 4.18%
CLASS000921,FUND000078,2Y,3.84,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-e; 2Y 3.84%; 비교지수 4.22%
CLASS000921,FUND000078,3Y,2.57,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-e; 3Y 2.57%; 비교지수 3.45%
CLASS000921,FUND000078,5Y,1.85,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-e; 5Y 1.85%; 비교지수 2.48%
CLASS000921,FUND000078,SINCE_INCEPTION,2.92,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-e; SINCE_INCEPTION 2.92%; 비교지수 2.83%
CLASS000928,FUND000078,1Y,4.16,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P; 1Y 4.16%; 비교지수 4.18%
CLASS000928,FUND000078,2Y,4.01,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P; 2Y 4.01%; 비교지수 4.22%
CLASS000928,FUND000078,3Y,2.74,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P; 3Y 2.74%; 비교지수 3.45%
CLASS000928,FUND000078,5Y,2.01,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P; 5Y 2.01%; 비교지수 2.48%
CLASS000928,FUND000078,SINCE_INCEPTION,2.11,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P; SINCE_INCEPTION 2.11%; 비교지수 2.83%
CLASS000934,FUND000078,1Y,4.31,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; S-P(퇴직); 1Y 4.31%; 비교지수 4.18%
CLASS000934,FUND000078,2Y,4.15,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; S-P(퇴직); 2Y 4.15%; 비교지수 4.22%
CLASS000934,FUND000078,3Y,2.88,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; S-P(퇴직); 3Y 2.88%; 비교지수 3.45%
CLASS000934,FUND000078,SINCE_INCEPTION,2.12,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; S-P(퇴직); SINCE_INCEPTION 2.12%; 비교지수 2.83%
CLASS000930,FUND000078,1Y,4.04,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1; 1Y 4.04%; 비교지수 4.18%
CLASS000930,FUND000078,2Y,3.89,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1; 2Y 3.89%; 비교지수 4.22%
CLASS000930,FUND000078,3Y,2.62,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1; 3Y 2.62%; 비교지수 3.45%
CLASS000930,FUND000078,5Y,1.89,2.48,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1; 5Y 1.89%; 비교지수 2.48%
CLASS000930,FUND000078,SINCE_INCEPTION,1.95,2.83,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1; SINCE_INCEPTION 1.95%; 비교지수 2.83%
CLASS000931,FUND000078,1Y,4.18,4.18,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1e; 1Y 4.18%; 비교지수 4.18%
CLASS000931,FUND000078,2Y,4.03,4.22,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1e; 2Y 4.03%; 비교지수 4.22%
CLASS000931,FUND000078,3Y,2.76,3.45,2025-01-31,DOC000080,54,[p.54] 연평균 수익률; C-P1e; 3Y 2.76%; 비교지수 3.45%
